style;size;path;array
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_279.jpg;0111101010100100000011000000101000000000000011100000011000011000110011001000100100110111100101111101111111010111101100010010101010110101010000000100101010101010101010101110000101010101001010101010000101010110101000010100101010010100101001010110100101001010010110111101011110110101011010010101011011111000000110101010100000000100101011101110101010101000010101010000001111111111101001000001001010100101001010000100100000101000101100101101110111011100110000110000111010000111110001000100001001101010100000100001111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_292.jpg;0011101011000011111111111110011100111111110000101000000000101100110011011100100010000010110010000100100001001010000101001011111000000101000101011011011110000100011000000101010111101010011000000100011110111010000101111110110001001010110100101011010000101000001011100101101000010001101001000010101001010010111001010101101110111011101001010100000001011010101111101100000000000101000100111010101101010111101101011010010110110111110110110011011101100110001000001100001000001000100011000111100000001110011000000000011
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_286.jpg;1111111101000001000000100110000011011101000101001000111110110000101110101010011001101001001001001011010011100100001010100101000001111111101010110101000101000001010000010101101010111110101001010001001011101001000110101011010100101011010110101001001010110100101001010010100101011010110100101010110000001110101001000100101001100001011010101010101010111111101111111010101011101010110101010101101110010001001010010101101101001001001001001100100010011001100111010011110000110010100000010010011010011101011111111110100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_443.jpg;1000000001110110101000001111110011110011000111000001100000101000100100001001101000100100110100101101011111010101101011010101101010101100010000000100000000001110010101010100010101010111101010101101010101101010110101010010101001011010100101001010110101101000010010100101101011010100101011010100101011010001011010111101010101111010101111010101000001000001010100010101000100010101011110101000000001011010000111111011100111011111111110011001001110100000000000001100000011111100100000101000100010000000011000001111011
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_331.jpg;1000011111011001000011010111110110111101111111000001110001111011100110011011001101101100100101101101011010010010101001010000101010100000000000000000101010101111101011010101000101010000101110101001010100101110100101010010101001010010101101001010110100101000010010100101001010010101111010010101111010100001010010101010011101010001010110101010101011111010111010101010111010101011000101000010101111010000101011001010110010100100100000100110011001000100001010101110000010001000010010011011010101011011011001111111100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_127.jpg;0111110111111010101001001100000001100011111111000010111001101000100010001001001101101100101101101101011011010000101000010101101011101000000000010101000100000001000100010101010110101110101111010101011010101001010100101010010001101110010100101011010010100100001011010110101101011010110100001010000101001110100101010110111010100100010001000110101010101010111011111010101011111111000101010110101011010100101010000010100010100100100100110111010111010101011000110000110100101111110000011111011101111011110111110110000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_13.jpg;1111110100100000000001101111111111000111111110010000000111000110011101100110111001001010011001001010010011101101000110101111010000010010101110101010101010101010101110111111101110010101010010101111111101010010111001001100101111101101101001010110110001001010000000011011110001101001010011101101010010101001010101101011101001010000000000101111111110101010101110111011111111111000010001000010111111010110110001000010100000101000110111000010111000111010001101011100100000101011011111011001110111010101111110010101110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_12.jpg;0011110000001011111011011111010100001101111111011110001111010111001001110110010111011001001011001010010001101100010010101101010101010010101011111111101111111011111010101010101011100001010100011110101111010101111010110101001110100101001010010100101001010011100100011011010101101001010111111001010111111011010100010111101111110101000001010001111110111111101110111100000100010001000011111010010100001010010100111001001111011011011001011001100110011001110111111111110111111111111110011101001101111011110111011111110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_132.jpg;0000111111000000101001001100011001111000000010011110001100011100010001001100110010010010010010000010100100101011010110111011000101010011101111111111101111111111111010101010101011100000010000001010101011010000011010110101000010101100001010101101011010010101101001010110110101011010110100101010110101011010101000010101001111101010010101010101000000001011111110100000000000010101001110111011010101101011010110111101001101001010011001011001100110011011100011111111000101111000000111100000111010000001001110011111000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_126.jpg;0000111110101000000000100111100111101000001010000001011110010110111110101110011001001001101001001001001110110101011010111101000101111111111110111110110101010101011110101110101011110001010100010010111010010100111010100101001010110101011011110111101101010111100100011011010111101001000100111111000100101010010100001010101011000101000100111010101111101110111011101011101011101011100101010101101010010100101011010010100100100101100100100101010101010101001110000110100001100000100010011010010101111011110111101000011
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_456.jpg;1101000101111101010111110011001111111101111100011100110110010101111001101100110010010010010010000110100001001010010101101110111100000101010010111111111111111111111010101000010101010101001111101010010101000011101001010000101001010000101010000010101001001010100101101101010110101001011010110001011010111001010110101111100000111101010010010101010110100000000000000001010000000101000011101110110101011010100101001011010010010110110010000010001001111010000010001010001000000000001111111001110111010001001111011110001
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_330.jpg;1111000000000000110101110111000010000000100000001100010110001000011011111101110101111101101101111101011010110000100001010001011110000001010101010110101111111111111100010101010100000000101010111001010100001010101101010010101101010010101001010110100101001011010110101101011010110101001010010101011010110101000010101010010101010000101010111111111111010001000000011011111011101010110001010100101111010111101100011000100110110011010110110101011011101101010001100010111000000000000111010111101100101111101111011111011
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_324.jpg;0111101100011111000010110001100100001100100000100000011000001000100011001000100100100100100101101101011010010101101001010000111010101010000101000000000000000100000101010101000101101010101111000101010010101010010101101010110101001010110101111011010111101100011010110001101011010110101101000110101001000000111010110100000001111010101101000000000100010100101000000000000000101010111100000001100011110000000010000100101001001000001001001101100110001000100011001011100011111111111001100010100010010110000001100000011
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_442.jpg;1110000000001110101001001100010010000100000011011110000111001110010001000100100010000010110110111001001110110101001010010101011011111111100000000000010000000000001010101111101011000001010100011111101011010101010110101111000110101001010110111101011111110101101000011010110101001011100001010111100101011010111010000000000011101010100101000000000101000000000101010001010000000001000110101110111111010101101011000100000001000100100000001100100110001001110000010011111101110111111110011100011111011011010111110010001
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_293.jpg;0000000011101110101011011010110000100001110111010001110101110010000010010011001000101000101001101101010011110101111010100101010010101011111101010000110101010001011110101010111110101101000001010010111110010101001011100101001010110000101011010010110101001010010010100101001010010100101010000100101011010101111111110101111010110101000101000010111110000000000101010000000000000101011011111010000100101011010101111101011111010011011011011001101100100001100111001111100101110011111101010011011100001010010001000010000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_244.jpg;0000001011101000000000100001101001100000011000000001110001100010000100010011001101101101101101111001011110110100101010010001011110101011110101000100101011000010111010111111101110111101010101000010111010010101001011100101000011100001011010110101001110010100101001001010110001101011010110101101010111101011010101001110101100010001000010101110101011111011111111111110101010101010110101010101101010110101101011010110110101101100101001101100100110011100110000100000100000111111000110000100100001110011111110011111110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_246.jpg;0101111100001001010101100100000011000111001001100011111111110010001100110010001001101100101101001011010110110101001010100101000010101010101110010001010101000101010000000101101011111110000000010100101011100101010010101001010000101000010011101101001010110100101001010010100100011010010100111010010100101110100001000010111010000101010100101010101011111010111010101010101111111001010101011000111100010101111110010010100100110110110110100010010011111111011100111000011100001111011100011100001101111111100111010011011
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_252.jpg;1000000011111101010111010111110100000000001000000000001000011011110011001001100100110111110100110100101000010011111001010101111011111110101000001111101010101010111110000000000001010100101011101010010101001010101001010010101001010010101001000110110001001010100111101101010010101001111011011000110010111001011101010101001101111010111010100101000101010001010000000001000101010100011010111010000101001010100101101001010010010011010110000100000001000101010010110111010111111111001110011110011100111110100010000010000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_285.jpg;1100000101111111111111001000111110110111110111011100001110001101011111110110010111001001001011001010100000101010010100101011100101000000101010101111101111111010101011101010101011110101010000011010101010010101011010100101010010101101011010100101101011010011100100011011010101101101010010111101010110101101010101101010101101010101010010101010101010101010101110111110101010101010100101000100101010110101001010010010100000101100101100100110110111011100111000010000111001000000000000001110011001010101011101011111110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_332.jpg;0000001000000000010010000001100000000000110000000111000111000110001100110011011101001001001001011011010110100100011010100101000010101010101110000100000001010000000001010001101010101010111101000001011010101101010111101011010001101011010110101101000010100100101011010110101101001110100101011110101101000111101001010100010100101010101001010101000110111110101010101010100001011011010100000101101010110001011010100100101001001100001001001101100110001000010111010111000001100000001000000000010001001011011101011111111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_454.jpg;0010000111111001010111110011100110101000000111100000111001110011100110011011011101100110111101000110010001101010000101101011110100000101101010111011111111010001000000000000000101011010101110010100011111101111010101101010110101101010010101101011010010101101011010000100101001010110101101011110101100010111101011010001011010101010110000000101000000000000010000010100000001010000101010111111010101101011110101101001011110010011010110011001001100100011000110000111000111110001111101110000101001001001111101111010000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_440.jpg;0111110011000110101001000001111000001110010001000000110011101000000000000001001010110100100100101001101010010011101101010110101010010100000000000111111110111110101000000000000001010100101010101000000101101010100001011010111001010010100101001010100100101100010011100101001010000100101110000101101110010101001011111000010101001010111111101010000001000001000101010101010101011111111010100101000001101010010110101001001010010011010010000010101010101000111011100010011010000000000000001110001001101111101111110111111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_326.jpg;0011110000100100110001011111011000100000001000100000011000001000110011001100100000100100100000100001001110010101111011010000001010101000010101010101000101010001000000000001011011101010101101010100011010101011000001101010110101111011110101111011000110101100011010010000101011010110101101000110101001010100101010100100010010101010101101000101000001000000000001010101010000000100100011101010010001001010100100001001010010010010010010000011001000100010000100000001000000111000110000001100001001101001100010010100100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_124.jpg;0011010111011100101000000011110011111101011000000011111100110000100010001001100000100100100100100101101101010010110101011010101010000001010100101010101010101010111010101010100001000001011110101010100100000010101011010000101010010000111011010110101101011010110101111001000111101101010010100101010010101001010100101110101001010000000000101000000011101001000111111110111111111011100000010100101001010110101001001110110001001000011011011111110110011111111101011001110110110111110000011111100101110100000111110000100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_118.jpg;1000000011111110111010001001010100110101111100011111100111000111010001000110110010010011011010000110100001101010010101101010110101000101010110111111101010101011101010111001010100010001011111111010110101010011101010010100101111010100101011010110101001011010100100101101010010100001011011100001001010111101010110101111000101011111111010111111101100000100000100010101111011101010101000000001001011100000101011000100110000101000001010100001000000110010001100000110100111111000000011011100111011001011110111110111110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_38.jpg;0000010000111010111110110011110111111101111110010111010011000011101010111010011001101101101101101111011110110001111011100101010010101100000000000001010100000000010100010100000001101010101000000100101010101000010010100000010010101000010011101101001110100100011010110001111011010110101001000110101011010101111010101110000100110101101011110100101010100101010101010101001111111010101111000000001001010100111000000010000010100100100110110110010001010101011010110111111100101101110000010100000001111010100011011111110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_10.jpg;0010010011100101110100110011000000101000001011001000010001111010000000000011001001101101101101101101011011110100101010000101011010110010000000000100000000000000010101000000010001011110101011100101010101101010110000011010110100011010110101011010110101101100011010110101101111010111101110010111101111000011010001010011101110110101010100000000011010101010111111111111101010010101000101001110011001010101101011001110010000100101011111001010010001000100111010001010001010000000000010001100001001001010110000100000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_11.jpg;0000001000011100000010100111000011111101110101110011100111100000001000100000001001001001001011001011010110100000000010101101010001111110101010111010000101010101010101101010101010101011000100010101101011110101010010101000010100101011010110111001011011110101101001010010100001001010010100101010010000101010110100010010111010010101000101111010101011111010111110101010111010101101101001010000101010010100101000000110110100101100101101111110110101010001110010000110001110001111110111110111010111011111110010001110000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_119.jpg;1000000011110111110110010011001101111101111111010111110111110011101010101010001101101101101101101101011010110100101011000101101011101000000000000101000100000000101111111010000101000000010110101111100101010111111011010001101110110001001011000100101001011011110101101011010110101101011010111101010110101101000101111010111110000101001100101011111010111100000000001011111010100000010000001010101001010100101001011010010110110110110110110110011101110111010100110111011101111001111101110110110010111111111111111110100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_125.jpg;0111101100110010011101000111100011011101101010001000001000011000111011011001000101110101100100111111101101010010101000000100010111111011111100011101010100000101010000011110101010111101010000010111111010110000011010101101010110101101001010110101011010010001101101001010110101101011010111101111010101101010100000000110101011110101010000010110101111111010111010101110101010100010110101000101101010110000001011000010100001101001011101011101100101010101011010000001110111111111001110010011110010100001011111111111110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_131.jpg;0101011101111111111110011101110110001101110111110111011100001011110000000011100100110101110100110101101101010111111101010100111110101001010001010000000101010001000000000000010001101010101011100000010011101010100101001010100001001010100101001010010010101001001010000100101000010010101001010010101100010001101011110001010101101011101110110001010101010001010100010100010101101010101010111001000001101000010011100101101101001001001101110101110111011100010000111000011000000000000000001000001001101111111111111111100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_441.jpg;1110000001111110111010001000001111011100001000000010111100011000100000011001101101100100100101101101101011010110101101010100101011111001010001010001000001000000000000000100000101101010101010100101010110101010010101001010110101001011110101101010010100101100011010110101101111010110101100010110101010010101101011111101000101001010111010101101000000000100000001011110100111110000000000101110101011010010101001001010010010100100100100110110011001100110010100110100001011000000100111100111101110101000101111100000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_327.jpg;1111010111001000101001001111111111111111111110010011010001100000000000001000001000100100100100101101001011010110101001010101111010101101010000000101010000000000010100010101010000011010101010100101010111101010010101001010100101001010010100111011010110100100001010010010101001011010100101001111100101000111101001010100101011101000011101000001001011101010111011110100101011000100010000001110101101010010101001001110110000101100101000001110110001011100111000000000001000000001011111111101110000001010110010111011110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_333.jpg;1100000000001100010111000110000011000001011111000110111010110100100000010000001010000110110100110001011111010010100000011010100001010001010010101010111010101010101010101010110000010001010010101110110101010101111010010100001110110101101010000101101001010011010101101011010110101001000110101011000100101010000001010000111011010000000101101010000001000001010101000000010101101001010100111011010010100101000111110101011110010011010011011001001100100011101111000111100101111111111101110000100111010100001000000000001
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_290.jpg;0000111101110000000000000000100001100001011010011101100111111101011101110110010011011011011011011110110010101100010010101101010000001010101010100100000001010000000101010100101111101011110101010000101010101000010111101011010101101011010111111001001110100101111011010110101100011010110100001110100100000011101011010101000101101011110110010101000101000010100000000101000001010010101110110101010100101011010111111101011111011010011011010011101110111011000111001111100111010001111010010010100110110101110101000011010
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_247.jpg;0101101000000001011111010111110111110001110110010111100111111111001000110011111101001001001011001010010000101001010001111110110010110101001000000000101010101010101010110010101011100000000100101010101101000001111011010001111100010000111000010010100001001111010100111001001111100101001010110101001010100000010010101111100101010000000111111111111110111111101101000100101111101011111101010001101010100001000111010110110111111101001101110101010110101000011111101110000000000000001000000010001001011111110000001111100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_294.jpg;0000111111010111101001001110100010100000011000000101100011100010001100000010011001011001001001010110010101101000000010101010000001000011101111111010101011101010111010101111101011100000000001001010111000010001101011010101111011010101101011010010101101011110110101101011010110101101010010101101000110101111010101101010111001010001010010101010101010101010101010101010111010101110100001000000101011010100101010000010110000100100100100100111010111000100011110010010011000101000000010000000000010100000111100000000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_337.jpg;0001101000011111010010000000000000000000111100111100110110110101111010111111010110101000001010000010110100101001000010101001010100001011111110111110000101010001011010101010101010111111000000100100000101101011110001111010101100001010100100011010110101101000010011100101001010010100101010000100101010010000001011111001010001011010111010101001010100000000010000000101000001010100010110101110000101001011010100101101101111011011011011011001101010111010010100011101110111001100000010001000100010000000000000000111110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_445.jpg;1110010111010011010110110001000100111101001100111000111100010001111011101100110010101000001001001001010111010100111111000101101111101001000101010101010101010101000100010101010100010010111011111001000111011000100100010010001101001010010100011010110001110101001010010110101101010010101001001010101101010110111111010101001010101010110100000001010100000111101010110101000101010001010110111110100001000010110101011111010010110110100010000010111111011111000001101010100000100010000101111111011101111001110110011101111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_109.jpg;1000010011100000000000100111000011111000001010001011100001100010000000000010001001101101101101001001011010010101101010010101011010101011000101010100000000000001000000010101000101101010111111000001011110001100000011100001011011100001011010100001101011010110101100001010010001101010010110101001010100101110010000001010111011100101000001010100101010101010101010001110111110010101010001001010001101000100001010100100100000101001101101111101110111011101110011010010011100001001110111101101010001101000111000000110000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_135.jpg;0011111101011111010001011101000111011101100110000011011001110011001110110011001001001101101001001011010010100100001010100001011010101101100001010100000000000000000000000100000001000100101010101000010101101010110101011010100001011010110101001010010101101100011010110101101010010000101010000000101010110001010011111011010101010010101110111001010101000101010101010000000101010101101010111110000101001010000100101101010011010010010010000000101010111010100101111100000010000100000001001000101110110101001000000100001
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_121.jpg;1111111111101100100001000100000010000000000111000001110000100000100010001001001100100100100100101101001011010010101001010100101010101001010101010001010000000001000100010101010101011010101010110001010101101010110101011010110001011010110101001010100100101000010010110101001010010101101010010100101010000100001011101000000101001010111111111101010101000101010101010100010111101110101010000000011010110100111011010010000010110100100100100010011001100110001000001000001000000000000000001000100011000001011111111111100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_15.jpg;0011010110110101110101101111001000000000001001011001110100101000000111001000101000001100101000100101111001001011000010011101010101111011111010111111010001010001010101111111101110111111101011010101001010111000001100101110100101010111101100011010100001001111010101111101011110100101001010010000011011111100000010001010110001000000101010101010101011000000100010111010111001010100100000000101001111111001011011000110000001101100101001111010110110011101110111010011001101011101100111001000100111010000000000001000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_29.jpg;1000010010001000011100101010101101011101111101111101000011000101001101010011011101101000100101001100001011010010111001010101111010101001010100000000000001000000000101010001000100010010101010101001010100101110100101010010101001010010100101001010100100101000010010110101001010010101101010010101101011010101001010101001010101001010111110111101000000010000000001000000010000101011011010000011101001010000111001001010010001100100100110110010011001100110001000011110001010001100111000001000010001000001011100001011100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_14.jpg;1111110100100100101001001010000000001000111110000110010001010110110000101111100101001101111101110100000100111000010010101000010001001010101010000101111010100000000101010100000000101110101010100100000001101010110101011010101001010010100101001010110001101000010010110101101111010101101011010101101010010101011010111110000101101011111111110001010100000101010101010100000101010001000101001010100101000010100010100100111011101000001000000110110111001000110001011001001001011010000011101000000000000000100111100010000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_120.jpg;1000011110000111110111010011001100100111011000110011011101011101010011001000101000100100100100101101101011001110100000001010101001010000000000101010101010101010101010101111111100000001010100101010111000010100101011010101001111110001001011010101101110010010100101001110000100101100010100101010010100101111100101010110101110111001010100010101000001111010101111111010101110111001010100010010101111010101101011000110110111011000001001010101111011101010000010100100000001100000000001100011000101101010110010000110100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_108.jpg;0111000110000001111111010100100100000010000111111111010100001001010011001101100010110110110110100100101001011010110100011010101000010100000001101010111010101010101010101100010000010001001011101010010101010011101000010000101010010000101001010010100101001010010100111001001010100101001010000101001011100100000010101110010000000010111011101100000101010101010100010001010100000010111010101001000000101010010100101101001101011011011111011101100110011011100101001000110111111111111000001110011101001010100010001000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_444.jpg;1111110100100100111001000000000010001111011110111010000100000110011000101011000100111011011011011100010011100101001110110101001011101010100000101110100001101000111011101010111111101000000101010010111100000111100101000011000111100001000111111111010110100001101011010110111101010010111000000010111000010100101110110001000001101010101010000000010001000001000101010101000101010101101011111000000001101010010100111001011111010010010010011011001100100011001111010010100110011001110010011110000101111001100110011111000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_450.jpg;0010100111111000100000001100010000000000111100000100000011111100011111110110011111011011011011001010100000100000010010010101011010101010111101010101000101010101000000010101001111111010101001010101001010101001000001101010010001101010010101101001000010100100101011000110101000011000101000001000101000010100101010100000010000101111111001010100000000000000000000000001010101000010101010111101010100101011010110101101101101011011001001011101100110001001110101110001110110111001100000010011100111101000000111100010110
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_336.jpg;0000101000111001010010000001100010001101111111011111110011010010101010101011100001101100001001111101011101110001000011111001010100001010101010101110100101010000101010101110101011101000000001001010101011000001001010110101011100110100010100011001110001010010100000000010100000101000000001001011110101001011101101010100111110101001010011011010101111101011111111111010101111101111110001010101001111110111100110011101010110011011011011110100100010101000010010100100111001100000000010001111101110001000100111110111111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_295.jpg;0011110100011101110000100010100000001010111111011001011100000001110011001011100111100111101101111100011010100100011011100101000010101010101111110101010100000001010000010101010000101011111011110101000100101010100100010110101001010110100101001010010110110100101000011010110101001010110100111110110101011111101110010101111011101000101010000100001010001110011111111110101010101010001010100100010010111101011010110010100100110111100110110101010111111100110011000000100000100100000000001000010111010001011101011100100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_281.jpg;1101110101001000001001001000000000110101000100010101011100011000010111001010100001001010010010010000100101011011010100111010000000010110101010101010101010101010111010101110101000010101001011101010101101010011101011010100111010010100101011010110101001001010010100101101010010100101001011100101011010111101000101101111110001010000001010101110100111000101010001000001000111111111111011110101010111101000010000110101011011011011011011001000101100100010101011001010000000101111111110001011100110010000000000001110000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_256.jpg;1111111101111001110110100011111101011111111000000101100011101110000000000010101001001001001001101100011010010000101001010100111010101001010101000000000000000000000000010101000000110010101011101001000001001010101100010010101000010010101101011010110101101010010110111101101011010101101001010100101011010101101010110100010110101111111101010100100000010101100010000101010110000001010010101010010101011010100001001010010010110100110110100010011101110110011000001000011000000000000010000001100000101001110111010011111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_242.jpg;0000110110001110111010001111110101111111111110010101100111100011001100100010001001001000001001001011010011100100001110100101100010101100000000000100000000000000000001010101010100001010101010101001010100101010100101001010100001011110100101001010110000101100011010100101001010010000101010000101101010110001001010101001000101011010101010110101000101010101000001010101000101010101101010101110000001101011010100111101011011001010011010001010101000100010001010000011101111110000000000001000000000110100101000011011111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_268.jpg;0001010000001110110100110111000000000000110101000001010000000000100010001001001101110101100100111001011110010101111110010101111010101010100101000001010100000000000001000100000011111110111001001000001011101000010000101010010000111010110100111010010010101100011011000001101001011111100101000110101111000101111010110100000001101010101110101010100011111010111010111110101111111010101001000101001010110101011010010000111011100100100010100010011001100110001000000100000001000000000010001010000000100000111000000000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_254.jpg;1111100000000010110100100010000101011011111101101010000000001010100011001010101000100101100101101101011011010010101001010010111010110101010100010101010111111011000000010001010101010110101011111101010101101010100100011010111001001010100100011010010001101100011010110101101001010011101001010011101001010101111010110110010101110011111110101101101010110101010100011110101010000101000100101111101001000010100001001011010010010110111010000000100010001000110001110001111000101111100111001101101010101110111000100000111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_240.jpg;0000001001111010001010000111111101111111111101110001011100110000100010001000001001001100110001001101101011010101101110010101001110111111000100010001000101010001000001010100101011111010110001010000111010100111011011001001010111000101101011000110101000010010110101001110011010101000011010101001010010101001010100011010101111010101000001111011111111111011111010101010101010010010101000111101100100110000001010000110110100110101100100100010010001000111101000000000111100011111110111010111111001001000110111011001010
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_297.jpg;0100000100111001001110011010111000100000100000000111000111000011101100110011011101001001101001011011010110101100011010100101001110111111010101010001000101000001000101010001010100001110101010110101010101101011110101011010100101011010110101011010010100101101011010110101101011010101101011010100101010010100001010101101000000101010101010100001000100000000000000000000010000011111111010100001010111101001010110110101011101001011011011001001100110111000110101110101110111011000100010000010000000000000101000011011111
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_283.jpg;1000000011000010100010000010000001110001111000010001110100110010101100010001001001001000101000001010010010100001001010110100000011101010111110100000000000010101000101010011111111010010110000010100101111110000010010101011010110101011010100111101010110110100101001000010100000001110110101111110110100000010101000000000001111101011100100010001000100000110000000000100000000000000000110100010100000010101101010000010010100100101100100111011010001100100101000000111001000000000000000001011000110110001011101011100001
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_308.jpg;0001110111110111111111011100111110000000000000001110000100111100010001001100100000100100100100100101001010010101111101010100101011101101010000000000000000000100010000000101000001010110101010101100010101101010110101011010110101011010110101111011000110101100011010100100101011010111101100010110101101010101101011100100000100101011111110110001010101000001010100010101000010001010101011101101010110100000011011100100001001011101101000001010100100110010001000001101100011100000000010000101001011001011110111110111100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_446.jpg;0000000010001110100000001111001010001100001000100000111000011000110011001001100100100110110100100101101001010110101101010110101110110101000000010101010111111001110100010100000100010111101111111001000101001010110100010110111001011110111100000010110001000111001010110000111101010011000110011011000101101010110000000010101110111100010100010101001010101011101111111110101001010101101010110101000110101101011010100101101101001001001101011101110100000001110011110011111100011111100111101110101001001010000000100000010
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_320.jpg;0111000111110011000111011100001111110001111000011111111110011100011001001100110010110010010110110110101101111001011011100100000101111111010000000101011111111101010100000101010100111110101010010101010101101110010100001010000001101010000100101011010010101101011010110101101011010010100100010110100101010001001000000100000101011011101010010001010101000001000101000000000100000101101011111101010101101011010100111001011111010011010010001010101000100011001010001010001111111111011111111111011101111110101000000000000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_122.jpg;1111001101111001010100111010011101110101110000000011111001100011000000001011001001001100101001101101010010010100101010100000000001111011101010010101000101000001010000000000001010101010101001010100000011101001010000101010010100101010010100101011010111101100001010110101101101010010101001001110101001011010101001000100101000000000001010101111111001000000010000011010101110111010100100000000101010110100001010000010100000101101101100110101110011011101111111110011111100011101001111110000100000101000111110011100000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_136.jpg;0000110111011010000001100111011111110001011111010111110011000111011000110101001110010111111101011001000110100100101001010110100101010000000000000001101111110001010001010101100001111110101110010001010010101111010011011010110101011100110001101011000110101100001010000100111111110111101100110110101100010110101010000001000010101111101010101010100100000000000000000000010110101010101111001001010100101111100100111001001111010010010011001000000000110000000010000110000010000001111111000110110000001110010111010101010
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_16.jpg;1111100011101010110010001100100011110111110100010101100011010110101110101010001001101001001101001110010011100000000010100011010000001000101001000100000000010101001100010111101111100001000000111010110100000110101011000111011010100100001010100100011010010001101101001110110100101010010100111010010100111011111101011001101111011011010000011001010101111011111010111010010101010000000110111100010100001111000100011000100110110111110110110110111111111111110100111001110110011111100000000000010111111101011010001011100
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_17.jpg;0000001011001000000110011010111000111000100001000000010101010001110011100101010110110011011010010010000100101001010110101100010101011010101010101110101111111011111110111011111110100101000001011110101001010001111010110101011110100101011010010100101001010111100101001010010100101001010110111001010100101111010100001110111010010101010000000001101010000000000000010100000000010000101011101001010001101010010100101101001011011010011011001001001000100010100111000101000001110000100001000000010011010101111111111110000
Baroque;346;/data/data_final_100_learn/Baroque/Baroque_137.jpg;1100111101110001000101110001010110101000000001111101100111011111011001100110010011001011011011011010110011001110000100001111110101010101010010111111101110101011111010101010010001000000010010101110110100010010101011010101010011100101011010010101101111010111100101011010010101101011010110111001010110101001010000101010101001010001000010101010101010111010101000001110101011111010100101010100101110010101001010011010100110110000100100100110111111111101011000100000110010001001111110011011011100111011110000110111110
